group,id,course,semester,grade
1,135,Energy Harvesting and Sustainability,2,11
1,135,Energy Harvesting and Sustainability,2,9.5
1,135,Energy Harvesting and Sustainability,2,10.5
1,135,Energy Harvesting and Sustainability,2,11
1,135,Energy Harvesting and Sustainability,2,12.5
1,135,Energy Harvesting and Sustainability,2,13.5
1,135,Energy Harvesting and Sustainability,2,9.5
1,135,Energy Harvesting and Sustainability,2,13.5
1,135,Energy Harvesting and Sustainability,2,5
1,135,Interstellar Travel and Navigation,2,11.4
1,135,Interstellar Travel and Navigation,2,8
1,135,Interstellar Travel and Navigation,2,10.1
1,135,Interstellar Travel and Navigation,2,8
1,135,Interstellar Travel and Navigation,2,6.6
1,135,Interstellar Travel and Navigation,2,8.7
1,135,Interstellar Travel and Navigation,2,5.1
1,135,Neurotechnology and Mind Control,2,8.5
1,135,Neurotechnology and Mind Control,2,9.5
1,135,Neurotechnology and Mind Control,2,9.5
1,135,Neurotechnology and Mind Control,2,9
1,135,Quantum Physics and Time Manipulation,1,9
1,135,Quantum Physics and Time Manipulation,1,6.5
1,135,Quantum Physics and Time Manipulation,1,6
1,135,Quantum Physics and Time Manipulation,1,9.5
1,135,Quantum Physics and Time Manipulation,1,8
1,135,Quantum Physics and Time Manipulation,1,7.5
1,135,Space Law and Ethics,2,5.1
1,135,Space Law and Ethics,2,11
1,135,Virtual Reality and Simulated Environments,1,10
1,135,Virtual Reality and Simulated Environments,1,11.5
1,135,Virtual Reality and Simulated Environments,1,12
1,135,Virtual Reality and Simulated Environments,1,6.5
1,135,Virtual Reality and Simulated Environments,1,6.5
1,135,Virtual Reality and Simulated Environments,1,5
1,135,Virtual Reality and Simulated Environments,1,12
1,135,Xenobiology and Extraterrestrial Life,1,13.25
1,135,Xenobiology and Extraterrestrial Life,1,13.5
1,135,Xenobiology and Extraterrestrial Life,1,13.5
1,135,Xenobiology and Extraterrestrial Life,1,16.5
1,135,Xenobiology and Extraterrestrial Life,1,13.25
1,140,Artificial Intelligence and Robotics,1,13
1,140,Artificial Intelligence and Robotics,1,10
1,140,Artificial Intelligence and Robotics,1,11.5
1,140,Artificial Intelligence and Robotics,1,6.5
1,140,Artificial Intelligence and Robotics,1,14
1,140,Artificial Intelligence and Robotics,1,12
1,140,Astroengineering and Planetary Colonization,1,14
1,140,Astroengineering and Planetary Colonization,1,17.5
1,140,Astroengineering and Planetary Colonization,1,14.5
1,140,Cybernetics and Human Augmentation,2,13
1,140,Cybernetics and Human Augmentation,2,13
1,140,Cybernetics and Human Augmentation,2,11
1,140,Cybernetics and Human Augmentation,2,12
1,140,Cybernetics and Human Augmentation,2,13.5
1,140,Cybernetics and Human Augmentation,2,13.5
1,140,Energy Harvesting and Sustainability,2,8.5
1,140,Energy Harvesting and Sustainability,2,12.5
1,140,Energy Harvesting and Sustainability,2,5
1,140,Energy Harvesting and Sustainability,2,11.5
1,140,Energy Harvesting and Sustainability,2,16.5
1,140,Energy Harvesting and Sustainability,2,7
1,140,Energy Harvesting and Sustainability,2,11
1,140,Energy Harvesting and Sustainability,2,11.5
1,140,Energy Harvesting and Sustainability,2,6.5
1,140,Interstellar Travel and Navigation,2,8.9
1,140,Interstellar Travel and Navigation,2,8.6
1,140,Interstellar Travel and Navigation,2,11.8
1,140,Interstellar Travel and Navigation,2,9.3
1,140,Interstellar Travel and Navigation,2,9
1,140,Interstellar Travel and Navigation,2,9
1,140,Neurotechnology and Mind Control,2,7.5
1,140,Neurotechnology and Mind Control,2,9
1,140,Neurotechnology and Mind Control,2,6.5
1,140,Neurotechnology and Mind Control,2,5
1,140,Quantum Physics and Time Manipulation,1,4
1,140,Quantum Physics and Time Manipulation,1,8.5
1,140,Quantum Physics and Time Manipulation,1,6.5
1,140,Quantum Physics and Time Manipulation,1,4
1,140,Quantum Physics and Time Manipulation,1,7
1,140,Quantum Physics and Time Manipulation,1,8
1,140,Space Law and Ethics,2,7.4
1,140,Space Law and Ethics,2,9.1
1,140,Space Law and Ethics,2,4.1
1,140,Virtual Reality and Simulated Environments,1,12
1,140,Virtual Reality and Simulated Environments,1,8
1,140,Virtual Reality and Simulated Environments,1,10.5
1,140,Virtual Reality and Simulated Environments,1,12.5
1,140,Virtual Reality and Simulated Environments,1,11.5
1,140,Virtual Reality and Simulated Environments,1,10
1,140,Virtual Reality and Simulated Environments,1,14.5
1,140,Xenobiology and Extraterrestrial Life,1,9.5
1,140,Xenobiology and Extraterrestrial Life,1,8.5
1,140,Xenobiology and Extraterrestrial Life,1,15.25
1,140,Xenobiology and Extraterrestrial Life,1,12.5
1,140,Xenobiology and Extraterrestrial Life,1,11.5
1,151,Artificial Intelligence and Robotics,1,9.5
1,151,Artificial Intelligence and Robotics,1,9.5
1,151,Artificial Intelligence and Robotics,1,2
1,151,Artificial Intelligence and Robotics,1,9
1,151,Artificial Intelligence and Robotics,1,9
1,151,Artificial Intelligence and Robotics,1,13.5
1,151,Astroengineering and Planetary Colonization,1,7
1,151,Astroengineering and Planetary Colonization,1,11
1,151,Astroengineering and Planetary Colonization,1,13.5
1,151,Cybernetics and Human Augmentation,2,13.75
1,151,Cybernetics and Human Augmentation,2,12.5
1,151,Cybernetics and Human Augmentation,2,12.5
1,151,Cybernetics and Human Augmentation,2,11.5
1,151,Cybernetics and Human Augmentation,2,12.25
1,151,Energy Harvesting and Sustainability,2,10.5
1,151,Energy Harvesting and Sustainability,2,12
1,151,Energy Harvesting and Sustainability,2,8
1,151,Energy Harvesting and Sustainability,2,15
1,151,Energy Harvesting and Sustainability,2,11.5
1,151,Energy Harvesting and Sustainability,2,14
1,151,Energy Harvesting and Sustainability,2,14
1,151,Energy Harvesting and Sustainability,2,12.5
1,151,Energy Harvesting and Sustainability,2,14
1,151,Energy Harvesting and Sustainability,2,12
1,151,Interstellar Travel and Navigation,2,7
1,151,Interstellar Travel and Navigation,2,9.1
1,151,Interstellar Travel and Navigation,2,6.4
1,151,Interstellar Travel and Navigation,2,14.5
1,151,Interstellar Travel and Navigation,2,8.9
1,151,Interstellar Travel and Navigation,2,13.4
1,151,Interstellar Travel and Navigation,2,5.8
1,151,Neurotechnology and Mind Control,2,10.5
1,151,Neurotechnology and Mind Control,2,4.5
1,151,Neurotechnology and Mind Control,2,4.5
1,151,Neurotechnology and Mind Control,2,9.5
1,151,Quantum Physics and Time Manipulation,1,5
1,151,Quantum Physics and Time Manipulation,1,5
1,151,Quantum Physics and Time Manipulation,1,1
1,151,Quantum Physics and Time Manipulation,1,9
1,151,Quantum Physics and Time Manipulation,1,10.5
1,151,Quantum Physics and Time Manipulation,1,9
1,151,Space Law and Ethics,2,11.3
1,151,Space Law and Ethics,2,6.1
1,151,Space Law and Ethics,2,2.7
1,151,Virtual Reality and Simulated Environments,1,7.5
1,151,Virtual Reality and Simulated Environments,1,8
1,151,Virtual Reality and Simulated Environments,1,8
1,151,Virtual Reality and Simulated Environments,1,4
1,151,Virtual Reality and Simulated Environments,1,10.5
1,151,Virtual Reality and Simulated Environments,1,9.5
1,151,Virtual Reality and Simulated Environments,1,2
1,151,Xenobiology and Extraterrestrial Life,1,12.5
1,151,Xenobiology and Extraterrestrial Life,1,12.75
1,151,Xenobiology and Extraterrestrial Life,1,10
1,151,Xenobiology and Extraterrestrial Life,1,13.5
1,151,Xenobiology and Extraterrestrial Life,1,13.25
1,179,Artificial Intelligence and Robotics,1,10
1,179,Artificial Intelligence and Robotics,1,10.5
1,179,Artificial Intelligence and Robotics,1,13
1,179,Artificial Intelligence and Robotics,1,10.5
1,179,Artificial Intelligence and Robotics,1,10
1,179,Astroengineering and Planetary Colonization,1,14.5
1,179,Astroengineering and Planetary Colonization,1,18
1,179,Astroengineering and Planetary Colonization,1,16
1,179,Cybernetics and Human Augmentation,2,13
1,179,Cybernetics and Human Augmentation,2,13.5
1,179,Cybernetics and Human Augmentation,2,14.25
1,179,Cybernetics and Human Augmentation,2,10.5
1,179,Cybernetics and Human Augmentation,2,14.75
1,179,Cybernetics and Human Augmentation,2,12
1,179,Energy Harvesting and Sustainability,2,10.5
1,179,Energy Harvesting and Sustainability,2,12.5
1,179,Energy Harvesting and Sustainability,2,5.5
1,179,Energy Harvesting and Sustainability,2,14
1,179,Energy Harvesting and Sustainability,2,13.5
1,179,Energy Harvesting and Sustainability,2,12.5
1,179,Energy Harvesting and Sustainability,2,7
1,179,Energy Harvesting and Sustainability,2,11.5
1,179,Energy Harvesting and Sustainability,2,15
1,179,Energy Harvesting and Sustainability,2,14
1,179,Interstellar Travel and Navigation,2,11.6
1,179,Interstellar Travel and Navigation,2,9.4
1,179,Interstellar Travel and Navigation,2,8
1,179,Interstellar Travel and Navigation,2,10.1
1,179,Interstellar Travel and Navigation,2,15.1
1,179,Interstellar Travel and Navigation,2,11
1,179,Interstellar Travel and Navigation,2,9.6
1,179,Neurotechnology and Mind Control,2,9
1,179,Neurotechnology and Mind Control,2,11
1,179,Neurotechnology and Mind Control,2,8.5
1,179,Neurotechnology and Mind Control,2,6.5
1,179,Quantum Physics and Time Manipulation,1,7
1,179,Quantum Physics and Time Manipulation,1,9.5
1,179,Quantum Physics and Time Manipulation,1,4
1,179,Quantum Physics and Time Manipulation,1,2.5
1,179,Quantum Physics and Time Manipulation,1,3.5
1,179,Quantum Physics and Time Manipulation,1,11
1,179,Space Law and Ethics,2,4.8
1,179,Space Law and Ethics,2,7.6
1,179,Space Law and Ethics,2,9.2
1,179,Virtual Reality and Simulated Environments,1,13.5
1,179,Virtual Reality and Simulated Environments,1,9.5
1,179,Virtual Reality and Simulated Environments,1,8.5
1,179,Virtual Reality and Simulated Environments,1,10.5
1,179,Virtual Reality and Simulated Environments,1,10.5
1,179,Virtual Reality and Simulated Environments,1,14
1,179,Virtual Reality and Simulated Environments,1,7
1,179,Xenobiology and Extraterrestrial Life,1,11
1,179,Xenobiology and Extraterrestrial Life,1,11
1,179,Xenobiology and Extraterrestrial Life,1,8.25
1,179,Xenobiology and Extraterrestrial Life,1,15.25
1,179,Xenobiology and Extraterrestrial Life,1,8.5
1,192,Artificial Intelligence and Robotics,1,12.5
1,192,Artificial Intelligence and Robotics,1,9
1,192,Artificial Intelligence and Robotics,1,10.5
1,192,Artificial Intelligence and Robotics,1,12
1,192,Artificial Intelligence and Robotics,1,10
1,192,Artificial Intelligence and Robotics,1,9.5
1,192,Astroengineering and Planetary Colonization,1,10.5
1,192,Astroengineering and Planetary Colonization,1,17.5
1,192,Astroengineering and Planetary Colonization,1,7
1,192,Cybernetics and Human Augmentation,2,14.75
1,192,Cybernetics and Human Augmentation,2,13.75
1,192,Cybernetics and Human Augmentation,2,11.5
1,192,Cybernetics and Human Augmentation,2,10.25
1,192,Cybernetics and Human Augmentation,2,12.75
1,192,Cybernetics and Human Augmentation,2,12.25
1,192,Energy Harvesting and Sustainability,2,12
1,192,Energy Harvesting and Sustainability,2,9
1,192,Energy Harvesting and Sustainability,2,12
1,192,Energy Harvesting and Sustainability,2,11
1,192,Energy Harvesting and Sustainability,2,14
1,192,Energy Harvesting and Sustainability,2,7
1,192,Energy Harvesting and Sustainability,2,15.5
1,192,Energy Harvesting and Sustainability,2,9
1,192,Energy Harvesting and Sustainability,2,15.5
1,192,Energy Harvesting and Sustainability,2,6.5
1,192,Interstellar Travel and Navigation,2,8.4
1,192,Interstellar Travel and Navigation,2,5.2
1,192,Interstellar Travel and Navigation,2,7.3
1,192,Interstellar Travel and Navigation,2,9.4
1,192,Interstellar Travel and Navigation,2,6.5
1,192,Interstellar Travel and Navigation,2,13
1,192,Interstellar Travel and Navigation,2,10
1,192,Neurotechnology and Mind Control,2,6
1,192,Neurotechnology and Mind Control,2,8
1,192,Neurotechnology and Mind Control,2,5.5
1,192,Neurotechnology and Mind Control,2,8.5
1,192,Quantum Physics and Time Manipulation,1,7.5
1,192,Quantum Physics and Time Manipulation,1,6
1,192,Quantum Physics and Time Manipulation,1,6.5
1,192,Quantum Physics and Time Manipulation,1,5.5
1,192,Quantum Physics and Time Manipulation,1,9
1,192,Space Law and Ethics,2,6.9
1,192,Space Law and Ethics,2,10.3
1,192,Space Law and Ethics,2,3.2
1,192,Virtual Reality and Simulated Environments,1,12.5
1,192,Virtual Reality and Simulated Environments,1,6.5
1,192,Virtual Reality and Simulated Environments,1,10
1,192,Virtual Reality and Simulated Environments,1,6
1,192,Virtual Reality and Simulated Environments,1,5.5
1,192,Virtual Reality and Simulated Environments,1,8.5
1,192,Virtual Reality and Simulated Environments,1,10
1,192,Xenobiology and Extraterrestrial Life,1,13.5
1,192,Xenobiology and Extraterrestrial Life,1,11.5
1,192,Xenobiology and Extraterrestrial Life,1,18.25
1,192,Xenobiology and Extraterrestrial Life,1,11.25
1,192,Xenobiology and Extraterrestrial Life,1,12.75
1,194,Artificial Intelligence and Robotics,1,9.5
1,194,Artificial Intelligence and Robotics,1,5.5
1,194,Artificial Intelligence and Robotics,1,15
1,194,Artificial Intelligence and Robotics,1,9
1,194,Artificial Intelligence and Robotics,1,8.5
1,194,Artificial Intelligence and Robotics,1,13.5
1,194,Astroengineering and Planetary Colonization,1,12.5
1,194,Astroengineering and Planetary Colonization,1,12.5
1,194,Astroengineering and Planetary Colonization,1,9
1,194,Cybernetics and Human Augmentation,2,12.5
1,194,Cybernetics and Human Augmentation,2,11.5
1,194,Cybernetics and Human Augmentation,2,10.75
1,194,Cybernetics and Human Augmentation,2,12.25
1,194,Cybernetics and Human Augmentation,2,14
1,194,Cybernetics and Human Augmentation,2,13.25
1,194,Energy Harvesting and Sustainability,2,13.5
1,194,Energy Harvesting and Sustainability,2,7.5
1,194,Energy Harvesting and Sustainability,2,17
1,194,Energy Harvesting and Sustainability,2,16.5
1,194,Energy Harvesting and Sustainability,2,9.5
1,194,Energy Harvesting and Sustainability,2,10
1,194,Energy Harvesting and Sustainability,2,12
1,194,Energy Harvesting and Sustainability,2,6.5
1,194,Energy Harvesting and Sustainability,2,7
1,194,Energy Harvesting and Sustainability,2,16.5
1,194,Interstellar Travel and Navigation,2,10
1,194,Interstellar Travel and Navigation,2,11.1
1,194,Interstellar Travel and Navigation,2,11.9
1,194,Interstellar Travel and Navigation,2,7.2
1,194,Interstellar Travel and Navigation,2,11
1,194,Interstellar Travel and Navigation,2,10.5
1,194,Interstellar Travel and Navigation,2,8.3
1,194,Neurotechnology and Mind Control,2,5.5
1,194,Neurotechnology and Mind Control,2,7.5
1,194,Neurotechnology and Mind Control,2,10
1,194,Neurotechnology and Mind Control,2,7.5
1,194,Quantum Physics and Time Manipulation,1,8
1,194,Quantum Physics and Time Manipulation,1,7.5
1,194,Quantum Physics and Time Manipulation,1,6
1,194,Quantum Physics and Time Manipulation,1,6
1,194,Quantum Physics and Time Manipulation,1,6.5
1,194,Quantum Physics and Time Manipulation,1,7.5
1,194,Space Law and Ethics,2,14.2
1,194,Space Law and Ethics,2,7.4
1,194,Space Law and Ethics,2,8.6
1,194,Virtual Reality and Simulated Environments,1,13
1,194,Virtual Reality and Simulated Environments,1,9.5
1,194,Virtual Reality and Simulated Environments,1,9.5
1,194,Virtual Reality and Simulated Environments,1,9
1,194,Virtual Reality and Simulated Environments,1,12
1,194,Virtual Reality and Simulated Environments,1,5
1,194,Virtual Reality and Simulated Environments,1,6.5
1,194,Xenobiology and Extraterrestrial Life,1,16.5
1,194,Xenobiology and Extraterrestrial Life,1,10.75
1,194,Xenobiology and Extraterrestrial Life,1,9
1,194,Xenobiology and Extraterrestrial Life,1,10.5
1,194,Xenobiology and Extraterrestrial Life,1,10
1,199,Artificial Intelligence and Robotics,1,6
1,199,Artificial Intelligence and Robotics,1,12.5
1,199,Artificial Intelligence and Robotics,1,12.5
1,199,Artificial Intelligence and Robotics,1,12
1,199,Artificial Intelligence and Robotics,1,9.5
1,199,Artificial Intelligence and Robotics,1,12
1,199,Astroengineering and Planetary Colonization,1,11.5
1,199,Astroengineering and Planetary Colonization,1,8
1,199,Astroengineering and Planetary Colonization,1,10
1,199,Cybernetics and Human Augmentation,2,12.75
1,199,Cybernetics and Human Augmentation,2,12.25
1,199,Cybernetics and Human Augmentation,2,13
1,199,Cybernetics and Human Augmentation,2,14.25
1,199,Cybernetics and Human Augmentation,2,11.75
1,199,Cybernetics and Human Augmentation,2,11.25
1,199,Energy Harvesting and Sustainability,2,7
1,199,Energy Harvesting and Sustainability,2,10
1,199,Energy Harvesting and Sustainability,2,9
1,199,Energy Harvesting and Sustainability,2,9
1,199,Energy Harvesting and Sustainability,2,11
1,199,Energy Harvesting and Sustainability,2,10
1,199,Energy Harvesting and Sustainability,2,17.5
1,199,Energy Harvesting and Sustainability,2,10.5
1,199,Energy Harvesting and Sustainability,2,14
1,199,Energy Harvesting and Sustainability,2,13
1,199,Interstellar Travel and Navigation,2,9
1,199,Interstellar Travel and Navigation,2,11.2
1,199,Interstellar Travel and Navigation,2,7.9
1,199,Interstellar Travel and Navigation,2,9
1,199,Interstellar Travel and Navigation,2,12.1
1,199,Interstellar Travel and Navigation,2,8.8
1,199,Interstellar Travel and Navigation,2,7.8
1,199,Neurotechnology and Mind Control,2,5
1,199,Neurotechnology and Mind Control,2,9
1,199,Neurotechnology and Mind Control,2,6
1,199,Neurotechnology and Mind Control,2,8
1,199,Quantum Physics and Time Manipulation,1,2.5
1,199,Quantum Physics and Time Manipulation,1,6.5
1,199,Quantum Physics and Time Manipulation,1,5
1,199,Quantum Physics and Time Manipulation,1,5.5
